,beta,gammam,gammamRNA,gammad,alphaass,alphadiss,phi0,f1,f2,f3,f12,f13,f23,f123,kb1,kb2,kb3,ku1,ku2,ku3,bcoop12,bcoop13,bcoop23,bcoop123,ucoop12,ucoop13,ucoop23,ucoop123,DNAtot,taum,taumRNA,period,DNA0_min,DNA0_max,DNA1_min,DNA1_max,DNA2_min,DNA2_max,DNA3_min,DNA3_max,DNA12_min,DNA12_max,DNA23_min,DNA23_max,DNA13_min,DNA13_max,DNA123_min,DNA123_max,mRNA_min,mRNA_max,m_min,m_max,d_min,d_max,selected,monotonicity_type
1700,1.119,0.1181,0.5467,0.003128,0.08872,288.6,2.1,0.01398,0.07912,40.22,26.1,0.007804,72.42,0.01322,0.00104,0.2289,0.03678,0.03397,784.9,1.798,0.9621,1.942,4.713,13.5,0.2347,0.2458,2.244,4.353,1,0,0,277.3,0.3535,0.9033,0.0497,0.2303,0.0003114,0.0024,0.02192,0.166,0.0001005,0.002558,1.68E-05,0.001874,0.01354,0.3475,0.0001517,0.04819,6.645,28.08,63.69,250.6,1.247,19.31,FALSE,1
1701,49.29,0.3437,0.836,0.001174,0.06944,5.004,0.03031,33.1,0.6825,0.01749,0.1203,0.001887,0.001602,0.1222,0.5607,0.2071,0.001521,18.31,710,0.07437,3.226,0.4859,0.5522,19.86,0.7869,0.0615,0.2629,6.407,1,0,0,106.1,0.3367,0.5846,0.1039,0.2085,0.0009894,0.001987,0.06855,0.1412,0.0007743,0.004446,0.0004441,0.0008988,0.1752,0.3553,0.008845,0.04745,0.1441,0.2648,21.06,36.38,6.152,18.36,FALSE,1
1702,3.291,0.2627,0.4931,0.06826,0.01347,6.782,0.9723,0.1777,0.02427,32.23,0.003489,0.05609,2.319,0.1379,0.001329,0.006959,0.4313,0.04341,23.86,21.08,0.8315,0.8801,16.36,0.2501,0.2028,0.1114,7.791,0.08069,1,0,0,88.5,0.2155,0.5618,0.07069,0.2755,0.0006473,0.002697,0.04541,0.1893,0.001268,0.00346,0.0001294,0.003671,0.1722,0.4609,0.006391,0.1087,3.916,12.63,48.1,131.3,4.551,33.88,TRUE,1
1703,4.869,0.7866,1.092,0.05457,0.2919,41.6,0.684,59.52,30.23,0.02866,0.003708,0.01092,0.5883,0.02379,1.039,0.004002,0.001369,33.92,13.72,0.06691,1.971,5.667,8.393,9.111,0.4806,0.7173,3.997,2.939,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1
1704,4.717,0.797,0.7437,0.04924,0.0854,331.3,5.773,0.3212,4.754,62.18,0.00961,0.0174,2.632,0.004951,0.002098,0.01913,0.6335,0.06852,65.59,30.96,8.573,2.883,7.319,2.826,2.091,0.365,3.485,0.9117,1,0,0,36.1,0.04143,0.727,0.02964,0.5441,8.55E-05,0.004046,0.005984,0.2897,0.0002678,0.004579,2.18E-06,0.01039,0.03616,0.6189,0.0001685,0.3244,7.805,121.7,47.12,585.4,0.5724,88.31,FALSE,1
1705,112.6,0.6804,2.325,0.0417,0.01987,4.507,0.1237,0.09256,0.01976,63.33,60.8,0.004709,0.01798,0.0279,0.001605,0.001661,0.01368,0.05241,5.696,0.6686,0.2344,1.359,4.223,5.872,0.05716,0.172,2.011,1.894,1,0,0,87.7,0.1063,0.862,0.03829,0.342,7.57E-05,0.005069,0.006389,0.3149,0.0001375,0.004829,1.60E-06,0.01348,0.01909,0.558,0.0001135,0.2365,0.05782,1.076,9.655,136.8,0.4119,81.61,TRUE,1
1706,61.71,0.7385,0.9403,0.0009303,0.7308,432.5,0.09486,1.366,0.05024,95.38,1.715,1.553,1.148,0.002583,0.00151,0.002796,0.2871,0.04932,9.587,14.04,0.2581,1.71,0.601,10.91,0.06296,0.2165,0.2862,3.519,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1
1707,87.43,0.5647,0.4166,0.02767,0.2296,38.55,0.03086,28.62,0.7268,0.008496,5.161,0.003491,3.428,0.03051,0.03769,0.1501,0.00128,1.231,514.6,0.06254,0.5052,0.5237,6.235,0.3127,0.1232,0.06629,2.969,0.1009,1,0,0,92.4,0.1335,0.7081,0.02927,0.3531,0.0002724,0.003467,0.032,0.2147,5.61E-05,0.02264,0.0001835,0.001225,0.09886,0.5216,0.001752,0.1739,0.1049,0.7533,16.34,101.1,1.589,60.88,FALSE,1
1708,18.59,0.7681,0.3215,0.0005227,0.344,30.35,0.1167,0.2161,0.003295,25.3,0.3967,0.001019,96.76,0.1696,0.001123,0.001823,1.024,0.03666,6.249,50.05,0.9229,1.588,6.331,5.179,0.2251,0.201,3.015,1.671,1,0,0,120.3,0.274,0.8094,0.06012,0.3528,0.0001825,0.00308,0.01277,0.2182,0.0002698,0.003041,7.53E-06,0.003807,0.03663,0.4065,0.000299,0.08578,0.375,2.232,9.161,52.12,0.9516,30.79,TRUE,1
1709,1.727,0.3719,1.134,0.009948,0.1794,295.5,7.66,0.2441,0.01739,32.52,0.7141,0.00135,0.001515,0.001232,0.002135,0.009507,5.537,0.06972,32.6,270.6,5.079,0.8723,0.2232,0.286,1.239,0.1104,0.1063,0.09227,1,0,0,86.1,0.29,0.8612,0.05895,0.31,0.0002182,0.003152,0.01527,0.2234,0.0001733,0.002923,9.51E-06,0.003856,0.02347,0.3884,0.0002226,0.0789,8.541,51.75,40.68,223.1,1.005,30.21,FALSE,1
1710,9.789,0.4674,2.052,0.06579,0.1744,202.5,1.089,0.0122,3.637,93.67,1.006,0.647,0.02194,0.03803,0.002137,0.002748,0.02435,0.06978,9.423,1.19,3.796,1.596,3.095,1.55,0.9259,0.202,1.474,0.5001,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1
1711,14.91,0.4988,0.18,0.03424,0.1822,67.74,0.05062,4.754,12.95,67.63,0.08098,0.0721,0.04108,0.2551,0.001506,0.001018,0.02609,0.04918,3.489,1.275,1.24,0.4186,13.74,0.5695,0.3023,0.05299,6.545,0.1837,1,0,0,131.9,0.2339,0.6747,0.09087,0.2212,0.000571,0.002847,0.04013,0.1999,0.0007842,0.003327,8.84E-05,0.003733,0.113,0.4494,0.003799,0.09713,1.218,3.905,36.07,110.1,3.497,32.58,TRUE,1
1712,11.84,0.3417,0.6377,0.01206,0.1604,365.9,0.5208,0.03275,0.3393,68.49,0.001456,0.01133,0.3852,0.002023,0.001833,0.001817,0.03574,0.05984,6.231,1.747,10.18,0.838,3.855,0.9591,2.482,0.1061,1.836,0.3094,1,0,0,84,0.05857,0.8781,0.02653,0.4065,5.66E-05,0.004475,0.003969,0.3402,9.29E-05,0.003985,7.49E-07,0.01447,0.01362,0.6151,5.37E-05,0.3238,0.7104,18.13,25.85,486.6,0.2929,103.8,TRUE,1
1713,61.48,0.1884,0.9654,0.0165,0.1075,109.4,0.08578,0.008418,0.1786,29.89,0.2141,0.09119,0.002698,0.01895,0.00112,0.1187,5.254,0.03657,407,256.8,0.215,1.325,0.2068,0.4157,0.05244,0.1678,0.09847,0.1341,1,0,0,129.4,0.256,0.8011,0.05712,0.3166,0.0002719,0.003258,0.01908,0.2286,0.0003036,0.00321,1.59E-05,0.004316,0.04107,0.4197,0.0004779,0.09316,0.1097,0.6431,37.02,183.8,1.347,33.2,FALSE,1
1714,3.862,0.9705,0.5684,0.05628,0.02055,43.98,9.9,0.01237,0.003833,19.56,4.107,0.00315,61.24,0.001195,0.001773,0.02196,0.01528,0.0579,75.3,0.7468,0.2303,0.6693,4.974,0.6105,0.05617,0.08472,2.369,0.1969,1,0,0,65.4,0.1398,0.65,0.05399,0.2611,0.0001403,0.004094,0.01188,0.264,0.0003458,0.004159,7.77E-06,0.01012,0.1204,0.5313,0.001907,0.1961,11.97,100.8,47.85,382.4,1.069,68.25,FALSE,1
1715,5.818,0.4804,0.3514,0.05931,0.2162,922.9,0.8546,0.08776,0.01253,59.3,14.97,1.027,0.8623,0.001113,0.001234,0.1502,0.009418,0.0403,515,0.4603,0.3533,1.903,5.194,1.682,0.08616,0.2409,2.473,0.5427,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1
1716,48.32,0.5741,3.441,0.02307,0.6041,104.2,0.4072,0.6227,0.001108,79.37,0.01323,0.05215,0.1944,0.001132,0.001557,0.00254,0.02694,0.05085,8.709,1.317,0.506,0.4095,8.948,0.2726,0.1234,0.05183,4.261,0.08793,1,0,0,65.1,0.04463,0.5894,0.01901,0.3403,5.92E-05,0.004844,0.004777,0.3363,0.002306,0.003578,1.63E-06,0.02736,0.1279,0.6087,0.001087,0.4064,0.1122,3.175,9.848,170.6,0.5625,168.7,TRUE,1
1717,83.31,0.8999,2.863,0.03658,0.1309,347,1.213,0.04365,0.0118,35.23,2.9,0.07718,80.9,0.003872,0.003414,0.01465,0.1307,0.1115,50.25,6.389,8.165,1.584,11.07,6.568,1.991,0.2005,5.271,2.119,1,0,0,38.4,0.1975,0.8583,0.04756,0.4016,8.29E-05,0.003637,0.005866,0.2543,0.0001461,0.003486,1.61E-06,0.005656,0.01954,0.4755,7.63E-05,0.1287,0.3528,4.099,34.08,334.4,0.4382,42.18,TRUE,1
1718,1.323,0.8042,0.7424,0.01454,0.3349,20.03,5.102,0.1465,0.00154,24.19,0.009205,0.04419,8.601,0.04931,0.001176,0.00381,0.01739,0.03841,13.06,0.85,2.279,1.222,7.753,12.68,0.5558,0.1547,3.692,4.09,1,0,0,69.5,0.1612,0.5438,0.06292,0.3167,0.000389,0.002983,0.02871,0.1995,0.001196,0.00376,5.45E-05,0.004822,0.163,0.5143,0.004343,0.1491,8.099,35.21,13.45,51.41,3.023,44.16,FALSE,1
1719,2.118,0.7982,0.8092,0.01433,0.1103,3.232,1.153,0.09779,0.00882,34.61,0.04594,0.02768,0.01066,0.02903,0.001847,0.01328,0.479,0.0603,45.54,23.41,12.58,2.181,0.2714,5.948,3.068,0.276,0.1293,1.919,1,0,0,132.5,0.4993,0.8941,0.05337,0.1916,0.0003066,0.001901,0.02148,0.1343,0.0001161,0.001724,1.78E-05,0.0008396,0.01569,0.2332,0.0001732,0.02085,2.272,7.443,6.029,18.87,1.237,12.09,TRUE,1
1720,14.13,0.7018,1.953,0.0256,0.07739,616.6,7.794,0.01487,0.3475,30.7,0.009195,0.2505,0.002964,0.002694,0.002982,0.03932,13.22,0.09737,134.8,646,1.563,3.589,1.342,0.919,0.3813,0.4543,0.639,0.2964,1,0,0,36,0.2081,0.8037,0.05201,0.3731,0.0001662,0.003403,0.01165,0.2396,0.0002526,0.003522,6.24E-06,0.005067,0.03422,0.4642,0.0002486,0.1191,3.985,30.69,83.02,555,0.865,38.66,FALSE,1
1721,95.67,0.2567,3.755,0.0007917,0.1019,4.088,0.0242,0.7653,0.8195,70.21,2.849,1.069,0.08209,0.002365,0.001637,0.01351,0.1722,0.05344,46.34,8.416,9.651,0.5048,9.105,0.2214,2.354,0.0639,4.336,0.07141,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1
1722,10.58,0.5344,0.9453,0.0007987,0.01658,6.715,0.4792,0.8326,0.02562,93.17,0.2099,0.01193,0.02353,0.05344,0.001665,0.06914,12.45,0.05438,237,608.5,0.7738,0.5883,0.1934,3.496,0.1887,0.07446,0.09211,1.128,1,0,0,64.8,0.04598,0.7746,0.01129,0.5326,9.50E-05,0.005523,0.00666,0.3892,0.0002271,0.004606,2.48E-06,0.02698,0.03071,0.601,0.0001532,0.4033,0.7598,17.76,15.41,252.1,0.5897,156.9,TRUE,1
1723,26.07,0.476,2.904,0.0006303,0.02891,534,3.875,0.001575,0.642,56.85,0.008979,0.003784,0.008709,0.4029,0.001263,0.06965,2.659,0.04123,238.8,130,3.381,4.828,0.7546,6.341,0.8245,0.6112,0.3593,2.045,1,0,0,94.1,0.1275,0.9109,0.02751,0.5572,1.69E-05,0.004626,0.001187,0.3279,6.71E-05,0.003955,8.12E-08,0.009837,0.009065,0.5332,6.40E-06,0.1988,0.7405,25.06,44.62,1078,0.1078,62.88,FALSE,1
1724,22.12,0.3617,0.43,0.008849,0.01475,22.01,0.192,0.01176,0.01016,65.59,0.02224,0.002848,0.1967,0.4888,0.001003,0.004144,0.6312,0.03276,14.21,30.85,12.52,1.393,0.1772,2.332,3.053,0.1763,0.08438,0.7523,1,0,0,87.8,0.03398,0.7817,0.01683,0.6177,2.73E-05,0.004239,0.001858,0.3585,0.0001012,0.004613,2.92E-07,0.00809,0.0137,0.6181,2.01E-05,0.4035,0.2552,9.498,16.57,441.8,0.1847,130.7,TRUE,1
1725,4.525,0.4304,0.4312,0.0102,0.01892,13.25,0.3609,3.544,0.257,88.12,0.2847,0.01506,0.2236,0.1385,0.002,0.001485,0.7693,0.06531,5.091,37.6,1.768,2.062,1.579,0.3584,0.4313,0.261,0.752,0.1156,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1
1726,0.4601,0.8824,0.3018,0.007508,0.1014,78.84,6.211,0.09292,0.00123,69.16,0.01162,0.001415,0.05753,0.2085,0.004693,0.002239,0.0614,0.1532,7.678,3.001,2.215,0.5633,1.645,7.108,0.5403,0.0713,0.7833,2.293,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1
1727,13.06,0.4553,1.334,0.00118,0.02631,49.97,5.124,0.002297,0.01093,18.27,0.9423,0.09747,0.4422,0.008979,0.001034,0.0117,1.853,0.03375,40.11,90.59,2.029,0.5056,19.49,0.2999,0.495,0.064,9.281,0.09675,1,0,0,52.5,0.1144,0.313,0.04386,0.3117,0.000554,0.002449,0.03882,0.1718,0.003176,0.003178,0.0001671,0.006246,0.4311,0.432,0.01841,0.2196,3.878,12.8,114.4,345.1,6.894,62.71,TRUE,1
1728,107.2,0.4186,2.498,0.04167,0.01181,46.56,0.3031,41.51,17.62,0.002835,19.69,0.001227,27.73,0.5017,7.669,0.1442,0.002773,250.4,494.4,0.1355,0.4406,0.3977,7.189,6.169,0.1075,0.05034,3.423,1.99,1,0,0,81,0.196,0.9451,0.0155,0.3542,0.0001476,0.003357,0.02091,0.02957,1.07E-05,0.01566,1.30E-05,0.00116,0.005114,0.459,3.23E-05,0.1181,0.1826,1.863,47.62,408.7,0.5749,42.34,TRUE,1
1729,2.111,0.9669,7.048,0.00828,0.8271,15.57,6.292,0.02168,0.1182,63.22,3.014,0.009562,0.001228,0.004671,0.001572,0.03689,0.01225,0.05134,126.5,0.5986,0.2943,0.8343,3.75,0.868,0.07178,0.1056,1.786,0.28,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1
1730,0.3453,0.5556,0.133,0.007986,0.7754,38.41,1.316,0.004068,3.396,46.65,4.305,0.002727,0.8901,0.003583,0.001015,0.002703,0.1723,0.03313,9.267,8.421,1.116,0.6879,1.936,1.887,0.2721,0.08707,0.9218,0.6086,1,0,0,135.1,0.07698,0.7332,0.03203,0.4159,0.0002204,0.003942,0.01544,0.2789,0.0004298,0.004475,1.28E-05,0.01031,0.05829,0.5787,0.0006515,0.2698,12.86,117.4,8.066,62.65,1.313,79.22,FALSE,1
1731,109.6,0.5816,9.495,0.004856,0.3333,59.98,0.4921,1.685,0.9123,31.44,0.001456,0.1341,65.64,0.1256,0.002197,0.01152,0.008205,0.07173,39.51,0.4011,0.7364,0.7812,8.113,1.003,0.1796,0.09888,3.863,0.3236,1,0,0,128.1,0.4323,0.7922,0.09049,0.1532,0.0005227,0.002259,0.03858,0.151,0.0003173,0.0025,5.85E-05,0.00146,0.05954,0.2769,0.001572,0.02933,0.1118,0.29,21.1,53.53,2.473,15.92,FALSE,1
1732,26.05,0.5061,1.428,0.08937,0.02112,474.7,3.13,0.003983,60.56,67.95,0.0123,0.002722,0.2149,0.001073,0.001827,0.07393,1.594,0.05966,253.5,77.93,6.788,0.875,12.2,3.161,1.656,0.1108,5.812,1.02,1,0,0,40.6,0.02878,0.7379,0.01073,0.6329,2.81E-05,0.005543,0.001968,0.3896,0.0001181,0.004651,2.53E-07,0.0276,0.01595,0.6297,2.61E-05,0.4553,1.19,54.77,68.01,1962,0.2058,171.2,FALSE,1
1733,0.5824,0.5134,0.3676,0.0164,0.01478,2.297,6.034,0.0316,0.03808,26.06,0.05929,0.001705,1.988,0.194,0.001289,0.001219,2.378,0.04209,4.178,116.2,0.3711,0.9224,4.06,2.395,0.09051,0.1168,1.933,0.7726,1,0,0,76.1,0.1155,0.5629,0.04337,0.3818,0.0003557,0.003229,0.02483,0.2296,0.001,0.004789,4.23E-05,0.007254,0.1429,0.5313,0.003233,0.2061,17.7,99.34,20.53,97.36,2.703,60.47,FALSE,1
1734,3.983,0.8556,0.658,0.02227,0.4857,618.3,1.853,60.4,0.002992,0.01921,0.3689,0.02726,0.01634,0.1721,0.05742,0.04379,0.001225,1.875,150.1,0.05989,0.6778,0.9738,8.573,10.34,0.1653,0.1233,4.082,3.334,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1
1735,1.18,0.3563,1.733,0.005781,0.4053,60.47,5.237,0.003347,1.034,49.25,0.2003,0.00866,0.003798,0.01448,0.001762,0.08457,0.006693,0.05754,289.9,0.3272,0.2476,0.4953,0.7311,0.6726,0.0604,0.0627,0.3481,0.217,1,0,0,122.3,0.1082,0.6781,0.1097,0.1623,0.0001813,0.003972,0.01655,0.24,0.0002077,0.009082,1.24E-05,0.008572,0.1466,0.5836,0.002646,0.1996,4.013,36.47,13.51,98.77,1.224,65.38,FALSE,1
1736,6.535,0.2933,1.236,0.0008027,0.04956,5.229,0.289,37.8,1.263,0.06962,0.02539,0.2925,11.71,0.003078,0.05154,0.1682,0.001852,1.683,576.6,0.0905,10.17,0.4611,1.176,0.9753,2.48,0.05837,0.56,0.3146,1,0,0,171.1,0.3026,0.874,0.04729,0.2583,0.0004495,0.002481,0.04255,0.06282,0.0001036,0.006744,5.65E-05,0.0009759,0.024,0.3811,0.0004054,0.05876,0.6177,2.398,13.88,49.32,1.826,23.05,TRUE,1
1737,48.62,0.7524,0.4731,0.001186,0.04773,209.4,0.2004,0.01959,0.129,76.12,0.01268,0.01118,0.001452,0.4159,0.003261,0.1039,4.128,0.1065,356.4,201.8,0.5862,2.463,10.65,5.406,0.143,0.3117,5.071,1.744,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1
1738,2.637,0.4956,0.9164,0.0108,0.1654,26.77,1.157,34.49,0.002954,0.005152,89.78,0.006238,0.03622,0.001618,0.09156,0.02058,0.00117,2.99,70.55,0.05717,0.3656,6.012,0.209,8.224,0.08918,0.7611,0.09953,2.653,1,0,0,197.4,0.3458,0.944,0.02036,0.2289,0.0001928,0.002236,0.0209,0.1658,1.78E-05,0.004731,1.33E-05,0.0008962,0.005252,0.346,3.74E-05,0.04575,2.034,11.01,10.84,54.8,0.7254,18.54,TRUE,1
1739,11.79,0.6846,3.841,0.0006167,0.08757,524.3,8.842,0.04337,0.005172,47.68,55.25,1.223,0.008863,0.01642,0.006517,0.001776,0.2412,0.2128,6.09,11.79,13.62,1.337,4.159,0.8497,3.321,0.1693,1.981,0.2741,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1
1740,9.562,0.6773,7.556,0.03429,0.03611,2.4,2.22,44.55,0.008231,0.018,0.1507,0.02571,0.03409,0.02413,0.7571,0.07591,0.001485,24.72,260.3,0.07256,3.857,1.237,0.3712,0.4682,0.9407,0.1566,0.1767,0.151,1,0,0,91.2,0.1885,0.9188,0.008782,0.3885,8.36E-05,0.003706,0.01994,0.3005,3.85E-06,0.01973,2.54E-05,0.001175,0.01,0.4617,4.05E-05,0.1261,0.34,5.189,4.913,56.65,0.3645,47.49,TRUE,1
1741,6.645,0.7053,0.2173,0.05494,0.1959,195.7,0.3019,46.75,0.1055,0.001214,0.05738,0.1785,0.008264,0.05218,0.02123,0.05391,0.002372,0.6931,184.8,0.1159,0.692,0.606,6.173,0.7042,0.1688,0.0767,2.939,0.2272,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1
1742,13.41,0.7824,0.2658,0.02275,0.0395,103.7,1.025,12.23,3.077,0.05505,76.48,0.01028,34.32,0.004749,0.02287,0.06646,0.00199,0.7469,227.9,0.09728,2.171,0.4234,0.2477,0.8302,0.5296,0.05359,0.118,0.2678,1,0,0,99.7,0.2812,0.6838,0.05596,0.2549,0.0005176,0.002484,0.08389,0.08833,0.0001965,0.007676,0.0001872,0.00127,0.1257,0.3914,0.004209,0.06571,5.112,15.43,87.66,261.6,2.926,26.06,TRUE,1
1743,20.94,0.4701,8.865,0.00215,0.5907,877,3.967,0.01203,42.49,79.63,0.2199,1.142,0.001444,0.1568,0.001578,0.003788,20.01,0.05152,12.99,978.3,0.4755,2.652,6.579,6.411,0.116,0.3357,3.133,2.068,1,0,0,61.4,0.06382,0.8529,0.01671,0.5491,2.55E-05,0.005431,0.001789,0.3924,6.81E-05,0.004506,1.68E-07,0.01933,0.009244,0.5902,1.14E-05,0.3176,0.3107,14.29,15.01,399.3,0.1517,107.4,TRUE,1
1744,7.331,0.7558,1.215,0.008309,0.04125,171.2,3.318,59.57,0.2161,1.626,17.29,0.01098,0.004551,0.2215,0.03054,0.05921,0.002307,0.9973,203,0.1128,6.604,0.5566,0.6846,8.863,1.611,0.07045,0.326,2.859,1,0,0,88,0.1002,0.9266,0.009327,0.4354,7.61E-05,0.004712,0.02842,0.05173,4.23E-06,0.04038,1.70E-05,0.0007966,0.01276,0.547,0.0001226,0.2267,4.062,70.99,39.61,615.6,0.3782,91.32,FALSE,1
1745,18.36,0.9681,0.5175,0.003337,0.1025,31.01,0.2673,54.04,0.3608,0.01008,23.88,0.15,0.351,0.04238,0.0473,0.01288,0.001318,1.544,44.17,0.0644,1.47,1.256,0.1625,1.799,0.3586,0.1589,0.07738,0.5803,1,0,0,69.7,0.05623,0.8429,0.007003,0.4414,6.30E-05,0.004528,0.01265,0.3724,2.84E-06,0.04726,5.44E-05,0.001654,0.02254,0.5764,8.46E-05,0.3186,0.5269,11.73,10.11,191.3,0.3384,120.9,TRUE,1
1746,34.48,0.6084,0.6824,0.03077,0.03011,71.47,0.1229,95.39,12.66,1.103,0.004572,2.214,0.3348,0.001546,10.36,0.105,0.001007,338.3,360,0.04924,0.6591,5.35,0.5328,4.756,0.1608,0.6772,0.2537,1.534,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1
1747,103.3,0.6485,1.41,0.004239,0.3324,11.53,0.03565,0.1816,35.6,35.53,9.616,0.3323,0.004733,0.008322,0.002258,0.003195,2.54,0.07375,10.95,124.2,13.21,1.919,1.597,0.6278,3.222,0.243,0.7603,0.2025,1,0,0,110,0.4223,0.8751,0.0606,0.2081,0.0003837,0.00209,0.02667,0.1505,0.0001569,0.002171,2.59E-05,0.001325,0.02123,0.2918,0.0002879,0.03256,0.04592,0.1527,7.372,23,1.567,15.24,FALSE,1
1748,9.6,0.6563,1.791,0.03752,0.04064,130.4,5.788,21,0.001964,0.3147,0.02442,0.002252,5.475,0.01454,0.08746,0.007413,0.001081,2.856,25.42,0.05286,2.152,5.935,0.2171,4.813,0.5249,0.7512,0.1034,1.553,1,0,0,57.8,0.3452,0.7711,0.04186,0.2589,0.0003897,0.002538,0.04466,0.1997,9.47E-05,0.006585,0.0001582,0.0008915,0.06348,0.3341,0.001027,0.05025,5.289,18.96,77.71,266,1.881,22.04,TRUE,1
1749,2.225,0.9115,2.768,0.003769,0.05478,26.35,6.715,61.35,0.5267,12.11,13.41,0.01413,8.46,0.007632,0.03289,0.02516,0.001458,1.074,86.28,0.07126,0.3989,2.133,0.5739,0.6524,0.09729,0.2701,0.2733,0.2105,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1
1750,7.378,0.9551,0.7263,0.002066,0.02838,29.36,1.606,32.38,0.01094,0.025,26.49,0.002619,0.004613,0.2349,0.03689,0.1532,0.006729,1.205,525.4,0.3289,5.148,0.5868,0.4151,0.7964,1.256,0.07428,0.1977,0.2569,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1
1751,48.92,0.1925,0.3867,0.0106,0.01232,315.7,0.08416,0.3786,63.55,83.04,0.0277,0.02197,59.99,0.04106,0.002038,0.004102,0.01381,0.06654,14.07,0.6749,4.563,0.674,0.6147,7.375,1.113,0.08532,0.2927,2.379,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1
1752,37.22,0.1873,0.7195,0.0009271,0.08909,68.48,0.03922,0.07739,8.996,90.82,37.45,0.1449,1.371,0.009998,0.00103,0.08711,8.507,0.03363,298.7,415.8,9.512,1.809,3.468,0.21,2.32,0.229,1.652,0.06775,1,0,0,284,0.09732,0.968,0.02963,0.4349,3.92E-05,0.004531,0.00275,0.3182,1.24E-05,0.004179,2.92E-07,0.01065,0.001679,0.5648,6.17E-06,0.2302,0.05527,1.573,11.49,230.8,0.1718,69.32,TRUE,1
1753,19.67,0.3051,0.7257,0.009488,0.1527,979.5,1.55,0.004389,0.8545,24.27,0.06631,0.02862,0.002469,0.03175,0.00171,0.005494,6.436,0.05582,18.84,314.6,10.79,0.7294,0.1629,0.43,2.631,0.09233,0.07756,0.1387,1,0,0,50.3,0.1142,0.4498,0.04641,0.3315,0.000527,0.002703,0.03594,0.2007,0.001737,0.004052,0.0001131,0.005989,0.2354,0.5333,0.009214,0.2072,2.583,10.71,175.8,615.5,4.817,59.06,TRUE,1
1754,7.702,0.4305,4.595,0.008743,0.01463,3.498,3.695,0.001137,0.3895,75.27,0.1314,0.011,4.38,0.002438,0.001234,0.2109,0.02267,0.04031,723.2,1.108,1.434,0.4009,0.5977,1.704,0.3499,0.05075,0.2846,0.5497,1,0,0,78.9,0.02866,0.6036,0.01286,0.3608,3.36E-05,0.005579,0.002905,0.3557,0.003119,0.00822,5.70E-07,0.0343,0.1104,0.6745,0.0005848,0.4789,0.4523,21.71,8.631,225.9,0.3193,212.7,FALSE,1
1755,11.79,0.7645,5.64,0.02235,0.3412,43.77,4.448,0.006412,2.668,20.54,23.17,0.01023,46.26,0.04152,0.002848,0.06013,7.059,0.09299,206.2,345,0.2151,0.4738,0.7171,1.485,0.05246,0.05998,0.3415,0.4791,1,0,0,54.4,0.4431,0.7682,0.08057,0.2252,0.0004649,0.002336,0.03262,0.1639,0.0004329,0.002072,4.53E-05,0.00163,0.05891,0.2734,0.001111,0.03267,1.087,3.149,17,46.08,2.252,16.54,TRUE,1
1756,40.04,0.7884,2.182,0.009719,0.01423,0.5666,0.1213,42.87,0.1393,0.001064,0.001748,0.002672,0.004099,0.006488,4.905,0.1221,0.001038,160.2,418.5,0.05072,6.589,2.209,10.42,18.69,1.607,0.2796,4.963,6.029,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1
1757,10.63,0.4753,5.83,0.09521,0.1025,159.5,9.782,0.001633,3.445,39.84,36.91,0.09011,0.1412,0.01959,0.001696,0.002053,0.4589,0.05537,7.039,22.43,10.91,0.6324,8.29,9.715,2.662,0.08005,3.948,3.134,1,0,0,45.3,0.1108,0.7083,0.02839,0.4891,9.70E-05,0.003751,0.00633,0.3136,0.0002756,0.004058,2.49E-06,0.009645,0.03741,0.5485,0.000178,0.2289,1.271,21.57,30.23,339,0.5872,73.82,FALSE,1
1758,3.361,0.2445,2.283,0.02753,0.03654,47.34,3.705,0.06516,3.032,81.07,0.1681,0.04261,0.05852,0.09759,0.001405,0.03442,3.657,0.04588,118,178.8,10.86,1.193,0.2833,0.307,2.649,0.151,0.1349,0.09902,1,0,0,64.1,0.06654,0.6298,0.02456,0.4096,0.0002835,0.00412,0.01982,0.2921,0.0007051,0.004355,2.36E-05,0.01297,0.09529,0.5884,0.001453,0.301,3.418,38.66,49.42,348,1.885,93.41,FALSE,1
