,beta,gammam,gammamRNA,gammad,alphaass,alphadiss,phi0,f1,f2,f12,kb1,ku1,kb2,ku2,bcoop,ucoop,DNAtot,taum,taumRNA,period,DNA0_min,DNA0_max,DNA1_min,DNA1_max,DNA2_min,DNA2_max,DNA12_min,DNA12_max,mRNA_min,mRNA_max,m_min,m_max,d_min,d_max,selected,monotonicity_type
1278,0.1114,0.8486,2.614,0.009616,0.5513,0.5042,1.6669999999999998,94.48,0.0036,0.0545,0.1469,0.4324,0.002022,0.011909999999999999,9.343,0.5920000000000001,1,0,0,,,,,,,,,,,,,,,,False,1.0
1279,0.1162,0.7527,0.1413,0.03918,0.09185,32.28,2.4619999999999997,0.0018059999999999999,26.5,0.1583,0.09149,0.01431,47.75,37.93,0.07455,19.95,1,0,0,174.8,0.2161,0.6725,0.019880000000000002,0.2285,0.2813,0.6309,4.5e-05,0.001948,19.67,104.6,3.0469999999999997,16.02,0.0265,0.7294,False,1.0
1280,9.498,0.2553,0.5955,0.039939999999999996,0.09014,295.1,0.3695,92.94,0.3974,3.9610000000000003,0.9705,78.72,0.001716,0.06105,1.426,0.2979,1,0,0,,,,,,,,,,,,,,,,False,1.0
1281,0.1797,0.2587,0.6176,0.007518,0.2004,34.7,8.475,84.98,0.056870000000000004,0.06182000000000001,0.01099,1.258,0.001062,0.01383,0.4337,3.392,1,0,0,283.6,0.1673,0.8556,0.0016420000000000002,0.1757,0.1304,0.7056,0.00012690000000000002,0.05687999999999999,10.24,208.4,7.322,118.6,0.3097,81.24,False,1.0
1282,115.5,0.9804,9.241,0.0034340000000000004,0.04233,32.55,0.1884,0.036289999999999996,74.57,0.009244,1.338,0.02667,19.75,1.3090000000000002,5.421,0.1068,1,0,0,27.4,0.02146,0.1631,0.004335,0.06608,0.009634,0.29,0.5787,0.9382,0.008343000000000001,0.1016,1.075,10.03,0.002359,0.1283,False,0.0
1283,1.047,0.9321,0.7129,0.0022890000000000002,0.08459,44.78,2.9410000000000003,0.020319999999999998,22.54,0.4379,0.0031100000000000004,0.02363,0.2314,0.3685,2.044,0.09429,1,0,0,161.4,0.1491,0.6699,0.027739999999999997,0.4752,0.0066549999999999995,0.1481,0.1772,0.5177,5.442,45.12,6.132000000000001,50.11,0.07119,4.742,False,1.0
1284,11.81,0.06716,4.456,0.001057,0.05712999999999999,138.5,0.2094,40.86,0.001187,0.1199,17.19,6.06,0.052329999999999995,0.0112,1.859,0.08985,1,0,0,152.5,0.05389,0.2493,0.01806,0.1288,0.02553,0.2618,0.5042,0.85,0.04558,0.2567,8.987,36.02,0.03335,0.535,False,0.0
1285,5.083,0.5336,4.266,0.0608,0.013730000000000001,7.251,1.046,59.79,0.1247,0.003054,5.406000000000001,6.053999999999999,0.08814,0.01969,2.059,3.8480000000000003,1,0,0,82.1,0.08902,0.7170000000000001,0.00255,0.3262,0.2385,0.6716,0.0015689999999999999,0.3736,0.1599,4.819,1.607,35.95,0.006288,2.4090000000000003,False,1.0
1286,0.5253,0.8759999999999999,0.2927,0.0007478,0.3899,0.8644,0.3697,79.63,0.2322,0.005628,29.0,68.59,0.05849,0.0447,17.38,0.1146,1,0,0,48.0,0.029230000000000003,0.1796,0.004804,0.02854,0.01675,0.1103,0.7345,0.941,0.6402,2.748,0.4419,1.415,0.1069,0.8574,False,0.0
1287,0.27899999999999997,0.254,0.1929,0.0466,0.21600000000000003,13.01,0.03071,92.26,0.1298,0.001866,45.39,17.73,0.02609,0.0148,0.1669,0.08582000000000001,1,0,0,,,,,,,,,,,,,,,,False,1.0
1288,47.88,0.3348,6.031000000000001,0.052629999999999996,0.9554,27.96,0.08906,27.74,0.008804000000000001,0.032639999999999995,0.9659,4.64,0.0061270000000000005,0.030260000000000002,6.481,0.1309,1,0,0,96.4,0.2395,0.613,0.008626,0.1741,0.01841,0.2752,0.2294,0.6365,0.01012,0.07672000000000001,1.5930000000000002,8.955,0.08699,2.734,False,1.0
1289,43.1,0.1321,8.574,0.006275,0.1159,16.43,0.02961,59.83,0.003378,0.21,83.57,18.78,0.0255,0.013519999999999999,6.352,0.1175,1,0,0,128.4,0.04065,0.2777,0.01168,0.1781,0.0055969999999999995,0.1913,0.56,0.8841,0.003508,0.03765,1.3130000000000002,9.19,0.01252,0.5945,False,0.0
1290,13.42,0.8253,0.3414,0.001602,0.02371,2.086,0.06064,0.9797,60.72,0.4063,0.022969999999999997,0.0186,81.1,919.3,0.05775,0.07975,1,0,0,113.9,0.2616,0.5819,0.01202,0.07962999999999999,0.3792,0.6303,0.008375,0.1008,0.3038,0.9959,4.962,16.0,0.2824,2.9019999999999997,False,1.0
1291,62.32,0.4219,0.4178,0.013890000000000001,0.019,22.28,0.1014,1.109,63.82,0.005918,0.002258,0.1519,0.3876,36.49,7.678,0.05227999999999999,1,0,0,54.8,0.1218,0.7065,0.004712,0.09705,0.013380000000000001,0.2146,0.222,0.8258,0.2139,1.5,34.44,196.5,1.013,32.9,True,1.0
1292,0.01907,0.1877,0.2736,0.07969,0.9273,572.8,5.754,0.005386,25.12,0.5797,0.020030000000000003,0.01911,1.6909999999999998,0.6743,4.599,0.08872000000000001,1,0,0,290.2,0.2552,0.7536,0.01212,0.2781,0.009292,0.1844,0.1521,0.5714,21.14,156.9,2.231,15.06,0.008065000000000001,0.36700000000000005,False,0.0
1293,2.121,0.3158,0.2863,0.001616,0.1371,514.4,1.821,0.0010609999999999999,38.16,0.013359999999999999,0.001234,0.08259,0.6897,18.59,12.98,0.05272,1,0,0,98.7,0.1316,0.7369,0.002111,0.1744,0.003826,0.255,0.2126,0.8127,2.935,41.53,21.59,257.9,0.1243,17.72,False,1.0
1294,13.17,0.2591,1.136,0.001333,0.03725,389.9,0.82,34.37,0.2536,0.007817000000000001,0.2087,1.1540000000000001,0.009622,0.014480000000000002,0.20199999999999999,0.2937,1,0,0,112.6,0.1037,0.5670000000000001,0.02306,0.3223,0.2305,0.5720000000000001,0.01441,0.4011,1.008,8.121,51.92,377.4,0.2576,13.61,True,1.0
1295,21.2,0.8509,6.037999999999999,0.0007004,0.053320000000000006,824.8,8.464,62.86,0.03242,0.8827,1.869,9.726,0.01699,0.02769,15.58,0.09402999999999999,1,0,0,53.5,0.1655,0.3515,0.0032600000000000003,0.06017,0.014709999999999999,0.2376,0.4971,0.7784,1.2790000000000001,6.478,32.06,155.9,0.06648,1.57,False,1.0
1296,0.03561,0.1906,1.1059999999999999,0.0005438,0.2978,145.0,1.4980000000000002,70.65,0.03294,0.07544,65.4,0.8215,4.236000000000001,0.01465,0.1768,0.07202,1,0,0,115.7,0.1064,0.3354,0.04294,0.18,0.1926,0.4367,0.1926,0.5655,4.508,17.45,0.9531,2.9019999999999997,0.001916,0.0172,False,0.0
1297,70.05,0.9618,2.233,0.002078,0.02822,611.1,6.672000000000001,0.1601,95.14,0.03302,0.005473,0.0584,0.2088,45.8,1.4240000000000002,9.466000000000001,1,0,0,26.4,0.0694,0.5972,0.0023120000000000003,0.1223,0.3845,0.8370000000000001,0.0004491000000000001,0.09374,2.133,33.83,160.7,1986.0,1.193,182.1,False,1.0
1298,4.564,0.3986,4.521,0.0017280000000000002,0.08778999999999999,1.148,1.473,0.005096,43.82,0.0038909999999999995,0.007449,0.013669999999999998,0.08757999999999999,3.8280000000000003,0.1203,4.54,1,0,0,122.2,0.3676,0.5213,0.01158,0.03549,0.4598,0.6048,0.00032,0.001356,0.3182,0.6433,3.717,7.121,1.0590000000000002,3.866,False,1.0
1299,1.45,0.3143,0.04722,0.04518,0.1831,48.32,0.06623,89.22,0.1363,0.002382,0.1286,2.9139999999999997,0.002541,0.01075,9.65,0.2762,1,0,0,321.1,0.136,0.7793,0.003246,0.09168,0.05541,0.4429,0.06182000000000001,0.7376,1.272,9.907,5.867999999999999,42.84,0.1304,6.946000000000001,False,1.0
1300,43.75,0.8409,0.1729,0.001026,0.0139,0.4945,0.3898,88.75,0.005306,0.009281999999999999,0.9836,563.2,0.0016640000000000001,0.018619999999999998,4.668,0.0626,1,0,0,55.3,0.03221,0.05741,0.002393,0.0038469999999999997,0.1242,0.1927,0.7518,0.8376,0.6019,0.8699,32.58,43.1,30.0,51.73,False,1.0
1301,0.1419,0.6363,0.8645,0.02217,0.3406,77.19,2.491,74.56,0.048139999999999995,9.288,41.25,19.06,0.2771,0.02263,0.2206,0.07449,1,0,0,,,,,,,,,,,,,,,,False,1.0
1302,17.42,0.2047,6.024,0.02047,0.2461,182.8,1.104,70.26,0.035710000000000006,0.0018260000000000001,0.02352,0.1663,0.009415,0.01461,4.843999999999999,0.05848,1,0,0,138.5,0.1167,0.2604,0.008456,0.03587,0.04204,0.1557,0.5894,0.8107,0.14400000000000002,0.4958,12.39,40.0,0.2066,2.154,False,1.0
1303,5.082,0.4912,6.053,0.0024219999999999997,0.4889,52.59,0.677,0.17800000000000002,26.27,0.1795,0.01956,0.01152,0.2,0.1682,0.07752,0.05839,1,0,0,365.1,0.1816,0.8257,0.01128,0.4945,0.1001,0.2468,0.02348,0.2454,0.1143,1.482,1.198,15.05,0.01341,2.105,False,1.0
1304,0.06251,0.6401,0.354,0.007625,0.2266,51.84,4.162,36.96,0.2269,0.0013369999999999999,36.18,20.76,0.1293,0.025689999999999998,0.1048,0.06537000000000001,1,0,0,161.0,0.1994,0.8535,0.006292,0.3261,0.1066,0.1447,0.004671,0.37,11.12,140.3,1.1179999999999999,13.37,0.005619,0.7812,False,1.0
1305,1.8840000000000001,0.3966,0.3129,0.002212,0.01073,2.55,0.2985,30.14,0.002117,0.6072,0.7435,1.327,0.09446,0.01248,0.07322000000000001,0.09437000000000001,1,0,0,115.6,0.1376,0.4939,0.006769,0.1168,0.4585,0.6693,0.0102,0.2259,0.5461,3.553,2.662,16.34,0.03267,1.115,False,1.0
1306,0.2891,0.1366,2.906,0.01642,0.645,408.9,0.061270000000000005,66.68,12.87,0.002943,93.89,0.134,0.3455,0.01039,18.76,0.1583,1,0,0,,,,,,,,,,,,,,,,False,0.0
1307,4.879,0.4231,1.1640000000000001,0.0006908999999999999,0.5622,238.9,1.065,67.26,0.0453,0.8452,3.312,24.3,0.1421,0.01756,1.024,0.09598999999999999,1,0,0,52.0,0.08213,0.3522,0.001294,0.028460000000000003,0.2898,0.7490000000000001,0.042730000000000004,0.5727,0.3395,2.274,4.187,23.86,0.0413,1.34,False,0.0
1308,0.2209,0.4411,4.093,0.009963,0.06543,8.863,6.847,82.08,0.002712,1.026,0.8511,0.6442,0.7459,0.03121,0.061020000000000005,16.12,1,0,0,98.4,0.2687,0.7162,0.0055049999999999995,0.06516,0.2702,0.685,1.3000000000000001e-05,0.0005063,1.694,9.525,0.9079999999999999,4.569,0.007162000000000001,0.1524,False,1.0
1309,22.39,0.4676,0.8551,0.0006445,0.1061,7.456,0.0154,0.03494,27.45,0.04213,0.3325,0.01855,9.04,4.027,2.459,10.03,1,0,0,102.1,0.4877,0.6234,0.028999999999999998,0.07024,0.332,0.4416,0.0043100000000000005,0.01429,0.02519,0.04423,1.2229999999999999,2.093,0.02165,0.06188,False,1.0
1310,50.22,0.5402,8.457,0.0034409999999999996,0.024730000000000002,19.1,0.3985,72.82,0.0018149999999999998,0.04241,5.936,6.881,0.09941,0.01093,0.7797,0.06888,1,0,0,76.7,0.032080000000000004,0.4591,0.0002489,0.2583,0.01797,0.8121,0.01354,0.8625,0.007661,0.8903,0.8726,59.18,0.001607,4.527,False,0.0
1311,0.8773,0.03578,0.16699999999999998,0.032310000000000005,0.061189999999999994,10.91,0.058370000000000005,93.78,0.05732,0.0068909999999999996,1.09,27.81,0.0038759999999999997,0.01372,17.79,0.1053,1,0,0,327.6,0.327,0.4552,0.008976000000000001,0.01734,0.06942000000000001,0.1232,0.4338,0.5756,0.433,0.7078,10.04,14.55,0.5639,1.183,False,1.0
1312,9.234,0.7354,8.264,0.05943,0.1364,34.58,5.038,53.08,0.02829,0.1386,2.424,9.116,0.03053,0.0149,1.6780000000000002,0.06291000000000001,1,0,0,43.5,0.03379,0.3157,0.0003945,0.1548,0.01379,0.7764,0.06368,0.8963,0.1084,5.118,1.569,46.83,0.01038,8.632,False,0.0
1313,9.636000000000001,0.2679,0.1512,0.03322,0.01795,694.2,0.04409,16.06,0.01115,0.0549,18.77,2.031,0.1667,0.01094,0.299,0.2158,1,0,0,376.8,0.6443,0.7669,0.06674,0.1328,0.1356,0.1901,0.01842,0.04916,0.5339,0.8129,19.21,29.21,0.009545,0.02207,False,0.0
1314,10.15,0.3787,1.285,0.019459999999999998,0.044739999999999995,397.7,4.838,71.7,0.002664,1.046,0.2685,32.46,0.002124,0.01351,0.1549,2.562,1,0,0,123.7,0.09139,0.6659999999999999,0.0003615,0.1946,0.3185,0.8312,4.6e-05,0.0541,1.177,52.61,34.9,1175.0,0.13699999999999998,155.2,False,1.0
1315,0.1127,0.1935,0.7991,0.001006,0.02341,22.7,1.736,0.002788,85.0,0.001542,1.28,0.01404,2.693,0.5319,0.1308,1.159,1,0,0,159.1,0.1116,0.6713,0.003317,0.1169,0.3127,0.7979,0.0003668,0.05567999999999999,1.587,21.9,1.028,11.41,0.0013650000000000001,0.1336,False,1.0
1316,15.73,0.4758,1.939,0.09028,0.09543,99.79,1.946,71.46,0.0030629999999999998,0.431,0.0498,4.376,0.00371,0.014980000000000002,0.2007,0.2152,1,0,0,96.5,0.1044,0.6103,0.0003738,0.1437,0.3657,0.7819,0.0008327,0.3283,0.2971,10.55,10.77,272.2,0.111,70.8,True,1.0
1317,26.52,0.7599,1.4509999999999998,0.0395,0.01963,780.1,2.5810000000000004,41.17,0.3019,0.3013,0.2244,0.9185,0.01705,0.0872,2.335,0.05351,1,0,0,48.0,0.07904,0.5432,0.007848,0.2395,0.0112,0.1809,0.3147,0.8124,1.4809999999999999,17.68,52.34,569.5,0.06897,8.161,False,1.0
1318,0.4397,0.03865,3.782,0.007317000000000001,0.01314,178.0,8.496,0.005965,65.25,0.001179,0.01854,0.01048,11.57,22.88,5.553,0.1061,1,0,0,238.2,0.051039999999999995,0.5512,0.003493,0.1381,0.018580000000000003,0.4325,0.2027,0.8878,1.047,20.84,16.45,144.4,0.02001,1.54,False,0.0
1319,0.8657,0.6647,0.06622,0.0009731,0.01291,0.03899,0.0315,85.99,0.001591,0.04208,0.019540000000000002,0.4888,0.001741,0.021240000000000002,5.401,0.06888,1,0,0,584.1,0.3573,0.7472,0.01779,0.057999999999999996,0.046610000000000006,0.1113,0.166,0.5397,1.0190000000000001,2.596,1.341,3.32,0.672,3.2889999999999997,False,1.0
1320,2.7880000000000003,0.8738,0.8536,0.02647,0.07812000000000001,2.9010000000000002,0.8165,0.01348,24.47,0.001254,0.03047,0.01063,87.44,154.6,2.201,0.1068,1,0,0,70.6,0.07222,0.3213,0.00244,0.134,0.028839999999999998,0.638,0.1556,0.818,0.2346,3.187,0.807,9.293,0.02126,2.286,False,0.0
1321,1.652,0.9938,0.1186,0.007402,0.1067,19.95,0.1529,86.01,0.4327,0.002194,3.444,2.324,0.08038,0.03157,4.619,0.06322,1,0,0,78.9,0.01581,0.3449,0.004338,0.1239,0.0074340000000000005,0.2798,0.4609,0.9554,0.9405,9.051,1.607,14.61,0.014719999999999999,1.139,False,0.0
1322,0.1385,0.3123,0.2728,0.007242,0.08211,197.6,2.866,0.01023,36.78,0.03223,0.02624,0.0389,2.029,1.591,18.51,0.06421,1,0,0,259.9,0.5229,0.8017,0.0072510000000000005,0.08232,0.007905,0.07736,0.156,0.4109,9.797,37.91,4.407,16.67,0.008103,0.1154,False,0.0
1323,62.22,0.07624,0.5334,0.027880000000000002,0.032369999999999996,32.53,0.01896,28.42,0.0033979999999999995,0.03748,0.1769,0.982,0.005399,0.016069999999999997,6.433,0.06572,1,0,0,164.3,0.08642999999999999,0.3091,0.006608,0.07117000000000001,0.01646,0.1897,0.5519,0.8585,0.013890000000000001,0.07902999999999999,12.68,53.43,0.1599,2.838,False,0.0
1324,0.4516,0.3889,3.3960000000000004,0.002152,0.07252,478.4,7.436,0.004595,79.9,0.1389,3.463,0.049510000000000005,12.71,1.7080000000000002,0.1263,16.46,1,0,0,53.1,0.1273,0.5785,0.024130000000000002,0.1545,0.3853,0.7726,0.0001486,0.005173,5.343999999999999,27.43,6.3660000000000005,28.45,0.006163,0.1227,False,1.0
1325,0.337,0.1944,1.31,0.07503,0.1337,568.9,1.859,1.598,97.33,0.006841,0.009101,0.01857,82.41,62.86,2.181,0.1627,1,0,0,,,,,,,,,,,,,,,,False,1.0
1326,11.66,0.6828,5.672000000000001,0.008232999999999999,0.03764,21.95,1.145,29.79,0.00413,7.67,2.21,1.784,0.2698,0.01719,0.10400000000000001,13.81,1,0,0,82.8,0.3134,0.6091,0.004908,0.1091,0.3655,0.6137,4e-05,0.001363,0.1235,0.7299,2.1630000000000003,12.24,0.008381,0.2562,False,0.0
1327,0.0264,0.04626,0.2394,0.003331,0.05895,130.7,4.359,48.8,0.1465,0.003785,1.439,4.55,0.009119,0.017269999999999997,16.53,0.07967,1,0,0,362.2,0.2744,0.6795,0.004929,0.06577999999999999,0.015369999999999998,0.1656,0.255,0.6661,12.8,66.39,8.262,34.48,0.03082,0.5361,False,0.0
1328,57.39,0.6215,0.1114,0.002236,0.05952,365.6,0.03082,0.001004,40.03,0.06112000000000001,0.003796,0.02597,0.7267,1.6769999999999998,10.38,0.09032000000000001,1,0,0,127.6,0.03992,0.49700000000000005,0.003706,0.2332,0.0030399999999999997,0.2896,0.35700000000000004,0.907,0.1319,1.962,12.27,177.6,0.024569999999999998,5.136,False,1.0
1329,1.168,0.6732,1.972,0.02041,0.3157,10.44,1.193,0.01679,73.29,0.005642,0.01593,0.03785,47.76,239.3,13.01,0.054220000000000004,1,0,0,111.3,0.1266,0.7513,0.0005987999999999999,0.1623,0.004297,0.4735,0.1847,0.8274,0.1691,7.317,0.4682,9.987,0.009093,2.9960000000000004,False,0.0
1330,91.65,0.5603,5.651,0.002996,0.07297000000000001,22.18,0.09112999999999999,49.73,0.001393,8.394,25.54,4.614,2.633,0.01169,0.09433,4.303,1,0,0,39.3,0.027360000000000002,0.2408,0.001478,0.09189,0.7442,0.9309,0.0001797,0.03719,0.0034460000000000003,0.07768,0.6427,10.38,0.0017670000000000001,0.3537,False,0.0
1331,5.691,0.3721,0.4446,0.06964,0.01891,9.086,0.1872,0.2819,34.04,0.0010949999999999998,0.7557,0.01217,11.81,2.005,1.176,0.07807,1,0,0,52.8,0.041030000000000004,0.09702000000000001,0.009169,0.030619999999999998,0.09797,0.3118,0.5911,0.8323,0.1941,0.47,3.093,6.886,0.02071,0.0971,False,0.0
1332,0.2278,0.6338,0.1654,0.02329,0.5608,3.307,5.442,43.32,0.007765,0.00131,7.04,127.8,0.01211,0.02394,10.51,0.08379,1,0,0,55.4,0.01595,0.1045,0.0024100000000000002,0.014159999999999999,0.02482,0.1584,0.7591,0.9508,5.358,19.42,2.031,5.7170000000000005,0.6977,5.497000000000001,False,0.0
1333,37.81,0.5123,1.224,0.0005101,0.7706,45.21,0.157,57.73,0.2724,0.001131,0.217,4.224,0.001741,0.021830000000000002,15.03,0.056889999999999996,1,0,0,71.1,0.033010000000000005,0.2626,0.0005705,0.07547999999999999,0.0037909999999999997,0.3846,0.4943,0.9442,0.022000000000000002,0.5648,2.2319999999999998,31.86,0.0856,17.3,False,1.0
1334,7.922999999999999,0.738,1.966,0.004129,0.018359999999999998,1.6480000000000001,0.1173,0.3387,31.21,0.003462,0.1114,0.01519,6.961,0.4454,14.92,0.06842000000000001,1,0,0,179.3,0.1938,0.2792,0.022269999999999998,0.06782,0.009731,0.03675,0.6621,0.7414,0.05711,0.1393,0.6187,1.4809999999999999,0.005382,0.02198,False,0.0
1335,31.06,0.2686,0.4388,0.0007739,0.03374,44.53,0.05609,28.63,0.001289,0.003946,5.71,24.01,0.04874,0.011059999999999999,0.053,1.739,1,0,0,118.3,0.353,0.5159,0.01165,0.052070000000000005,0.4602,0.609,0.0003945,0.0023899999999999998,0.1008,0.2404,11.81,27.48,0.1057,0.5719,False,1.0
1336,0.01369,0.3069,0.09977000000000001,0.04381,0.09399,39.87,5.909,81.66,0.001208,0.07474,18.99,11.61,0.044660000000000005,0.02462,11.67,0.1002,1,0,0,119.6,0.009728,0.5042,0.002479,0.1617,0.004842,0.3479,0.3204,0.9721,29.53,521.1,1.45,20.53,0.005308,0.9922,False,0.0
1337,10.67,0.8009,0.1837,0.013280000000000002,0.1059,385.9,0.2911,42.61,0.8085,0.1273,0.1943,3.681,0.001034,0.01258,1.841,0.6168,1,0,0,,,,,,,,,,,,,,,,False,1.0
1338,9.964,0.262,0.1622,0.03063,0.08777,435.5,0.09715,53.23,0.005023,0.04792,25.39,102.7,0.006954999999999999,0.03304,4.982,0.1545,1,0,0,93.8,0.02099,0.6347,0.00525,0.2779,0.009986,0.435,0.1489,0.9271,0.4017,6.847,15.95,224.9,0.051320000000000005,10.19,True,1.0
1339,7.586,0.2353,2.678,0.04908,0.01086,3.4419999999999997,5.803,40.51,0.004408,0.1151,0.0105,1.218,0.001227,0.016059999999999998,2.66,0.09506,1,0,0,79.0,0.08451,0.2662,0.006492,0.04838,0.0789,0.3872,0.3822,0.7918,1.052,4.7860000000000005,34.67,116.5,3.7439999999999998,42.21,True,1.0
1340,0.1232,0.3493,0.2223,0.0008432,0.0234,81.95,2.832,0.002218,26.52,0.652,0.02727,0.014580000000000001,0.2339,0.07034,3.513,0.05461,1,0,0,545.7,0.3698,0.6356,0.028980000000000002,0.1443,0.026560000000000004,0.06268,0.2663,0.4961,19.77,57.42,6.984,20.21,0.01395,0.1166,False,0.0
1341,6.914,0.1973,1.03,0.0007327000000000001,0.6287,3.957,0.0181,38.56,0.04596,0.02332,16.28,7.489,0.07515,0.020309999999999998,10.24,0.08771,1,0,0,107.0,0.1124,0.1919,0.01409,0.038610000000000005,0.02437,0.07363,0.7297,0.8308,0.01258,0.02908,0.4946,0.9134,0.03975,0.1312,False,0.0
1342,7.69,0.6027,2.311,0.002689,0.1968,0.5722,0.01549,64.31,0.743,0.00839,90.25,63.22,0.0057399999999999994,0.02104,11.21,0.1921,1,0,0,,,,,,,,,,,,,,,,False,1.0
1343,1.256,0.3268,1.4069999999999998,0.0036799999999999997,0.01454,42.86,4.416,0.004267,40.95,0.007546,0.008884,0.05633,8.693,11.36,17.8,0.052579999999999995,1,0,0,67.1,0.05226,0.4861,0.001153,0.2239,0.001137,0.2943,0.4163,0.8964,0.7162,28.61,3.734,86.94,0.005521,2.562,False,0.0
1344,3.345,0.9991,0.03424,0.005224,0.1835,24.76,0.025869999999999997,85.89,3.588,0.04968,7.6,4.8580000000000005,0.01296,0.010920000000000001,16.08,0.05212000000000001,1,0,0,257.7,0.0314,0.1531,0.004599,0.04598,0.00414,0.05725,0.8043,0.9477,0.5989,2.354,2.009,7.86,0.02998,0.4575,False,0.0
1345,4.82,0.5163,1.6440000000000001,0.0007570000000000001,0.031830000000000004,16.75,0.7352,76.85,0.008822,0.1163,5.942,34.24,0.038,0.03092,0.5248,9.878,1,0,0,89.1,0.08707999999999999,0.8198,0.0014119999999999998,0.3149,0.1608,0.7549,6.2e-05,0.07042000000000001,0.276,10.68,2.75,80.05,0.0152,12.17,True,1.0
1346,1.307,0.3381,1.3730000000000002,0.0009427999999999999,0.2878,1.795,0.3631,0.002493,49.92,0.04721,0.003515,0.05513,5.721,52.18,13.04,0.06477999999999999,1,0,0,114.7,0.1267,0.6071,0.004272,0.1357,0.006235,0.1865,0.3281,0.8221,0.1428,1.882,0.7607,5.452000000000001,0.1039,4.734,False,1.0
1347,7.272,0.3143,9.149,0.05923,0.1557,10.81,0.6754,1.52,77.6,0.1415,0.015340000000000001,0.1646,94.99,514.5,2.7110000000000003,0.05272,1,0,0,46.3,0.1418,0.4634,0.03402,0.1673,0.015880000000000002,0.1023,0.4144,0.753,0.2358,0.9854,5.877000000000001,17.3,0.4974,4.284,False,1.0
1348,2.392,0.9647,0.1899,0.003201,0.01518,3.8710000000000004,0.1772,20.42,0.05161,0.02565,2.6069999999999998,1.771,0.001363,0.015330000000000002,8.487,0.0755,1,0,0,295.3,0.166,0.6607,0.011000000000000001,0.4429,0.001419,0.1351,0.2599,0.5426,0.7178,8.35,1.79,20.62,0.01371,1.663,False,1.0
1349,17.77,0.8548,0.2384,0.09885,0.2667,442.6,0.1043,28.0,0.002639,0.9909,1.819,0.9454,0.4026,0.014230000000000001,0.05193,0.1509,1,0,0,79.2,0.09928,0.3327,0.0179,0.09916,0.612,0.7331,0.01703,0.1502,0.35600000000000004,1.247,7.422999999999999,25.67,0.03321,0.3969,False,1.0
1350,91.63,0.22399999999999998,9.119,0.01484,0.025509999999999998,2.923,0.04173,0.002707,99.89,0.007807,0.0017519999999999999,0.01226,52.33,192.8,2.7769999999999997,0.0551,1,0,0,165.1,0.031160000000000004,0.6426,0.0007942,0.4589,0.001898,0.6314,0.06922,0.8745,0.001537,0.2103,0.8277,51.71,0.008931,23.18,False,1.0
1351,52.0,0.9447,4.27,0.001913,0.166,184.8,0.1316,0.0017170000000000002,68.77,0.00232,0.1384,0.03132,40.4,6.367000000000001,4.715,0.2405,1,0,0,39.1,0.029589999999999998,0.5589999999999999,0.001234,0.3999,0.0049380000000000005,0.6581,0.046,0.8491,0.01115,0.8293,0.7157,34.75,0.0005926,1.084,False,0.0
1352,5.997000000000001,0.9703,3.16,0.018330000000000003,0.2022,30.32,1.028,0.0014449999999999999,54.35,0.002484,0.04282,0.01941,21.06,54.19,10.91,0.903,1,0,0,77.7,0.1247,0.7062,0.00035800000000000003,0.1954,0.05657,0.7319,0.01043,0.7019,0.09143,3.5010000000000003,0.6399,17.83,0.003191,2.11,False,1.0
1353,53.44,0.04342,5.145,0.007684999999999999,0.3422,24.77,0.0239,0.02369,78.39,0.002547,0.005518,0.013859999999999999,2.6630000000000003,47.69,14.46,0.051160000000000004,1,0,0,301.1,0.2487,0.4095,0.004994,0.01726,0.04075,0.126,0.4961,0.6834,0.003293,0.007842,4.376,8.501,0.2646,0.9978,False,0.0
1354,27.1,0.4586,1.574,0.03283,0.03291,672.6,0.6143,83.97,0.0023899999999999998,0.004637,32.46,48.03,0.5039,0.05321,6.667999999999999,0.1204,1,0,0,33.7,0.06012000000000001,0.5537,0.0007,0.06384,0.04219,0.6472,0.07723,0.8556,0.1041,2.117,8.341000000000001,100.7,0.0034590000000000003,0.4961,False,0.0
1355,0.22,0.5039,0.046830000000000004,0.0014320000000000001,0.9891,392.3,0.3449,34.5,6.912000000000001,0.009848,5.938,3.79,0.002358,0.015130000000000001,11.97,0.07685,1,0,0,328.8,0.1007,0.3338,0.027510000000000003,0.1873,0.003168,0.04191,0.5827,0.7936,11.44,43.9,5.006,19.11,0.06319,0.9207,False,0.0
1356,6.877000000000001,0.8505,0.2191,0.0086,0.0183,636.8,1.7730000000000001,0.6499,83.57,1.186,0.029889999999999996,0.01119,0.06674,0.5847,0.05636,13.12,1,0,0,97.2,0.1097,0.3079,0.01544,0.06393,0.6669,0.8463,0.000177,0.00165,16.55,46.64,133.9,375.8,0.5155,4.059,False,1.0
1357,27.05,0.8718,7.662000000000001,0.0006734,0.05561,32.09,3.623,13.03,0.02814,1.235,4.9639999999999995,50.36,0.0035960000000000002,0.02396,2.843,9.713,1,0,0,69.0,0.4726,0.7333,0.05561,0.248,0.17300000000000001,0.2828,0.004946,0.03717,0.6851,1.7819999999999998,21.34,54.86,0.7891,5.2139999999999995,False,1.0
1358,54.39,0.2553,1.135,0.001098,0.4393,136.3,0.1837,0.002357,21.91,0.0019089999999999999,0.001066,0.05108,4.505,221.4,18.08,0.1278,1,0,0,74.2,0.2427,0.4497,0.01407,0.06738,0.01989,0.09632,0.4699,0.6879,0.1066,0.2933,23.96,58.04,1.85,10.86,False,1.0
